STATION,year,month,PRCP_sum,TMAX_mean,TMIN_mean,TMEAN,ym
USW00023183,2016,3,0.0,82.35483870967742,56.61290322580645,69.7741935483871,2016-03-01
USW00023183,2016,4,0.51,85.36666666666666,61.6,74.06666666666666,2016-04-01
USW00023183,2016,5,0.05,91.96774193548387,67.83870967741936,80.16129032258064,2016-05-01
USW00023183,2016,6,0.01,107.43333333333334,82.13333333333334,95.4,2016-06-01
USW00023183,2016,7,0.89,108.25806451612904,86.0,97.54838709677419,2016-07-01
USW00023183,2016,8,1.27,102.87096774193549,80.87096774193549,92.2258064516129,2016-08-01
USW00023183,2016,9,0.32,97.5,75.66666666666667,87.06666666666666,2016-09-01
USW00023183,2016,10,0.2,93.35483870967742,68.58064516129032,80.93548387096774,2016-10-01
USW00023183,2016,11,0.6799999999999999,77.93333333333334,56.53333333333333,67.23333333333333,2016-11-01
USW00023183,2016,12,0.95,68.35483870967742,47.41935483870968,57.225806451612904,2016-12-01
USW00023183,2017,1,1.1,64.06451612903226,46.096774193548384,54.83870967741935,2017-01-01
USW00023183,2017,2,1.24,72.21428571428571,51.607142857142854,61.67857142857143,2017-02-01
USW00023183,2017,3,0.06,83.90322580645162,57.41935483870968,70.7741935483871,2017-03-01
USW00023183,2017,4,0.0,88.63333333333334,61.9,75.76666666666667,2017-04-01
USW00023183,2017,5,0.01,94.54838709677419,69.09677419354838,82.29032258064517,2017-05-01
USW00023183,2017,6,0.0,107.93333333333334,81.36666666666666,95.2,2017-06-01
USW00023183,2017,7,0.89,106.16129032258064,83.83870967741936,94.83870967741936,2017-07-01
USW00023183,2017,8,1.4300000000000002,105.41935483870968,82.58064516129032,94.45161290322581,2017-08-01
USW00023183,2017,9,0.0,99.3,76.4,87.9,2017-09-01
USW00023183,2017,10,0.0,93.83870967741936,67.12903225806451,80.54838709677419,2017-10-01
USW00023183,2017,11,0.0,82.86666666666666,59.5,70.63333333333334,2017-11-01
USW00023183,2017,12,0.23,70.96774193548387,47.25806451612903,58.61290322580645,2017-12-01
USW00023183,2018,1,0.21000000000000002,73.90322580645162,48.45161290322581,60.67741935483871,2018-01-01
USW00023183,2018,2,0.52,71.07142857142857,48.42857142857143,59.714285714285715,2018-02-01
USW00023183,2018,3,0.04,78.80645161290323,54.87096774193548,66.6774193548387,2018-03-01
USW00023183,2018,4,0.0,90.6,64.26666666666667,78.06666666666666,2018-04-01
USW00023183,2018,5,0.0,96.54838709677419,70.48387096774194,84.09677419354838,2018-05-01
USW00023183,2018,6,0.0,105.4,79.3,93.16666666666667,2018-06-01
USW00023183,2018,7,0.7000000000000001,107.54838709677419,85.51612903225806,96.09677419354838,2018-07-01
USW00023183,2018,8,1.5,104.96774193548387,83.09677419354838,94.16129032258064,2018-08-01
USW00023183,2018,9,0.43000000000000005,103.5,80.2,92.23333333333333,2018-09-01
USW00023183,2018,10,5.35,83.03225806451613,64.48387096774194,73.70967741935483,2018-10-01
USW00023183,2018,11,0.35,75.43333333333334,52.166666666666664,63.4,2018-11-01
USW00023183,2018,12,0.19,66.48387096774194,45.0,55.41935483870968,2018-12-01
USW00023183,2019,1,0.74,67.0,45.0,55.225806451612904,2019-01-01
USW00023183,2019,2,1.79,63.607142857142854,44.642857142857146,53.75,2019-02-01
USW00023183,2019,3,0.3,76.83870967741936,54.38709677419355,65.6774193548387,2019-03-01
USW00023183,2019,4,0.09,87.86666666666666,62.666666666666664,75.7,2019-04-01
USW00023183,2019,5,0.1,87.83870967741936,64.64516129032258,76.48387096774194,2019-05-01
USW00023183,2019,6,0.0,104.03333333333333,78.1,91.66666666666667,2019-06-01
USW00023183,2019,7,0.17,108.2258064516129,85.12903225806451,97.25806451612904,2019-07-01
USW00023183,2019,8,0.24000000000000002,108.19354838709677,85.38709677419355,96.7741935483871,2019-08-01
USW00023183,2019,9,0.25,99.53333333333333,78.7,88.8,2019-09-01
USW00023183,2019,10,0.0,88.70967741935483,62.806451612903224,76.06451612903226,2019-10-01
USW00023183,2019,11,1.5499999999999998,77.76666666666667,55.1,66.0,2019-11-01
USW00023183,2019,12,0.7,65.25806451612904,46.87096774193548,55.58064516129032,2019-12-01
USW00023183,2020,1,0.19,68.61290322580645,45.064516129032256,56.12903225806452,2020-01-01
USW00023183,2020,2,1.34,70.89655172413794,47.0,58.758620689655174,2020-02-01
USW00023183,2020,3,1.9400000000000002,74.51612903225806,54.25806451612903,64.25806451612904,2020-03-01
USW00023183,2020,4,0.08,87.36666666666666,61.06666666666667,74.4,2020-04-01
USW00023183,2020,5,0.0,99.6774193548387,72.6774193548387,87.19354838709677,2020-05-01
USW00023183,2020,6,0.0,104.96666666666667,79.1,92.83333333333333,2020-06-01
USW00023183,2020,7,0.1,109.83870967741936,88.03225806451613,99.09677419354838,2020-07-01
USW00023183,2020,8,0.9,110.74193548387096,87.38709677419355,99.45161290322581,2020-08-01
USW00023183,2020,9,0.0,104.06666666666666,78.96666666666667,91.73333333333333,2020-09-01
USW00023183,2020,10,0.0,94.96774193548387,66.7741935483871,80.54838709677419,2020-10-01
USW00023183,2020,11,0.0,80.5,55.0,67.53333333333333,2020-11-01
USW00023183,2020,12,0.45,67.87096774193549,43.67741935483871,55.516129032258064,2020-12-01
USW00023183,2021,1,0.6799999999999999,67.87096774193549,44.67741935483871,55.74193548387097,2021-01-01
USW00023183,2021,2,0.0,73.03571428571429,48.892857142857146,60.82142857142857,2021-02-01
USW00023183,2021,3,0.37,76.58064516129032,51.67741935483871,63.96774193548387,2021-03-01
USW00023183,2021,4,0.01,90.0,63.333333333333336,77.3,2021-04-01
USW00023183,2021,5,0.0,96.2258064516129,70.03225806451613,84.0,2021-05-01
USW00023183,2021,6,0.17,108.2,82.46666666666667,96.06666666666666,2021-06-01
USW00023183,2021,7,1.7300000000000002,103.64516129032258,83.70967741935483,93.3225806451613,2021-07-01
USW00023183,2021,8,1.54,103.2258064516129,81.90322580645162,92.87096774193549,2021-08-01
USW00023183,2021,9,0.76,100.06666666666666,78.36666666666666,88.96666666666667,2021-09-01
USW00023183,2021,10,0.32,86.80645161290323,62.74193548387097,74.87096774193549,2021-10-01
USW00023183,2021,11,0.0,83.26666666666667,57.0,69.93333333333334,2021-11-01
USW00023183,2021,12,1.53,69.19354838709677,49.193548387096776,58.645161290322584,2021-12-01
USW00023183,2022,1,0.12000000000000001,69.54838709677419,45.935483870967744,57.29032258064516,2022-01-01
USW00023183,2022,2,0.28,71.71428571428571,46.57142857142857,59.035714285714285,2022-02-01
USW00023183,2022,3,0.15,79.93548387096774,53.903225806451616,67.03225806451613,2022-03-01
USW00023183,2022,4,0.0,90.06666666666666,62.333333333333336,76.93333333333334,2022-04-01
USW00023183,2022,5,0.0,97.61290322580645,70.64516129032258,84.93548387096774,2022-05-01
USW00023183,2022,6,0.32,106.5,81.93333333333334,94.56666666666666,2022-06-01
USW00023183,2022,7,0.21000000000000002,107.48387096774194,86.0,96.83870967741936,2022-07-01
USW00023183,2022,8,0.9099999999999999,103.48387096774194,83.19354838709677,92.7741935483871,2022-08-01
USW00023183,2022,9,0.7899999999999999,101.7,80.5,90.9,2022-09-01
USW00023183,2022,10,0.95,87.96774193548387,66.83870967741936,77.19354838709677,2022-10-01
USW00023183,2022,11,0.04,72.26666666666667,48.13333333333333,60.0,2022-11-01
USW00023183,2022,12,2.01,65.03225806451613,45.96774193548387,54.806451612903224,2022-12-01
USW00023183,2023,1,1.03,63.38709677419355,44.38709677419355,53.45161290322581,2023-01-01
USW00023183,2023,2,0.38,68.14285714285714,46.107142857142854,56.75,2023-02-01
USW00023183,2023,3,1.47,72.19354838709677,51.483870967741936,61.67741935483871,2023-03-01
USW00023183,2023,4,0.0,88.03333333333333,60.46666666666667,74.43333333333334,2023-04-01
USW00023183,2023,5,0.0,95.96774193548387,70.58064516129032,83.58064516129032,2023-05-01
USW00023183,2023,6,0.0,103.3,75.6,89.76666666666667,2023-06-01
USW00023183,2023,7,0.0,114.6774193548387,90.80645161290323,103.06451612903226,2023-07-01
USW00023183,2023,8,0.12,109.51612903225806,88.0,98.64516129032258,2023-08-01
USW00023183,2023,9,0.030000000000000002,103.4,78.9,90.96666666666667,2023-09-01
USW00023183,2023,10,0.0,94.19354838709677,69.6774193548387,81.87096774193549,2023-10-01
USW00023183,2023,11,0.29000000000000004,80.6,58.1,69.06666666666666,2023-11-01
USW00023183,2023,12,0.89,71.64516129032258,49.29032258064516,59.58064516129032,2023-12-01
USW00023183,2024,1,0.73,66.12903225806451,45.774193548387096,55.32258064516129,2024-01-01
USW00023183,2024,2,1.32,72.13793103448276,50.6551724137931,60.793103448275865,2024-02-01
USW00023183,2024,3,1.3399999999999999,76.38709677419355,53.83870967741935,64.64516129032258,2024-03-01
USW00023183,2024,4,0.4,86.76666666666667,61.266666666666666,74.1,2024-04-01
USW00023183,2024,5,0.01,96.74193548387096,70.90322580645162,84.48387096774194,2024-05-01
USW00023183,2024,6,0.01,109.43333333333334,84.6,97.16666666666667,2024-06-01
USW00023183,2024,7,0.38000000000000006,112.3225806451613,89.83870967741936,101.19354838709677,2024-07-01
USW00023183,2024,8,0.35,109.35483870967742,88.09677419354838,98.09677419354838,2024-08-01
USW00023183,2024,9,0.0,106.63333333333334,82.46666666666667,94.36666666666666,2024-09-01
USW00023183,2024,10,0.0,97.87096774193549,71.09677419354838,84.5,2024-10-01
USW00023183,2024,11,0.0,76.33333333333333,51.86666666666667,63.53333333333333,2024-11-01
USW00023183,2024,12,0.0,75.12903225806451,49.38709677419355,61.67741935483871,2024-12-01
USW00024233,1996,6,0.5900000000000001,69.125,50.375,59.75,1996-06-01
USW00024233,1996,7,0.77,78.51612903225806,57.16129032258065,67.83870967741936,1996-07-01
USW00024233,1996,8,1.32,76.96774193548387,55.87096774193548,66.41935483870968,1996-08-01
USW00024233,1996,9,1.85,67.33333333333333,51.06666666666667,59.2,1996-09-01
USW00024233,1996,10,5.54,57.516129032258064,44.74193548387097,51.12903225806452,1996-10-01
USW00024233,1996,11,5.23,48.13333333333333,38.13333333333333,43.13333333333333,1996-11-01
USW00024233,1996,12,10.18,44.16129032258065,34.32258064516129,39.24193548387097,1996-12-01
USW00024233,1997,1,7.02,45.67741935483871,36.45161290322581,41.064516129032256,1997-01-01
USW00024233,1997,2,1.99,48.392857142857146,35.392857142857146,41.892857142857146,1997-02-01
USW00024233,1997,3,8.15,51.064516129032256,38.41935483870968,44.74193548387097,1997-03-01
USW00024233,1997,4,4.319999999999999,56.9,41.4,49.15,1997-04-01
USW00024233,1997,5,1.87,67.03225806451613,49.29032258064516,58.16129032258065,1997-05-01
USW00024233,1997,6,1.6400000000000001,66.96666666666667,51.86666666666667,59.416666666666664,1997-06-01
USW00024233,1997,7,1.2000000000000002,73.6774193548387,55.193548387096776,64.43548387096774,1997-07-01
USW00024233,1997,8,1.27,78.12903225806451,57.32258064516129,67.7258064516129,1997-08-01
USW00024233,1997,9,3.41,70.83333333333333,53.46666666666667,62.15,1997-09-01
USW00024233,1997,10,5.83,56.70967741935484,45.87096774193548,51.29032258064516,1997-10-01
USW00024233,1997,11,3.9299999999999997,55.3,41.53333333333333,48.416666666666664,1997-11-01
USW00024233,1997,12,2.63,47.354838709677416,35.61290322580645,41.483870967741936,1997-12-01
USW00024233,1998,1,7.15,46.935483870967744,37.38709677419355,42.16129032258065,1998-01-01
USW00024233,1998,2,3.31,51.17857142857143,40.25,45.714285714285715,1998-02-01
USW00024233,1998,3,3.96,53.193548387096776,39.96774193548387,46.58064516129032,1998-03-01
USW00024233,1998,4,0.99,58.53333333333333,42.2,50.63333333333333,1998-04-01
USW00024233,1998,5,1.98,61.25806451612903,48.38709677419355,55.12903225806452,1998-05-01
USW00024233,1998,6,1.1099999999999999,68.03333333333333,51.7,60.13333333333333,1998-06-01
USW00024233,1998,7,0.41000000000000003,77.35483870967742,57.806451612903224,67.80645161290323,1998-07-01
USW00024233,1998,8,0.35000000000000003,77.3225806451613,56.193548387096776,67.03225806451613,1998-08-01
USW00024233,1998,9,0.72,73.13333333333334,53.13333333333333,63.333333333333336,1998-09-01
USW00024233,1998,10,3.48,59.41935483870968,45.806451612903224,52.87096774193548,1998-10-01
USW00024233,1998,11,11.62,50.86666666666667,42.46666666666667,46.9,1998-11-01
USW00024233,1998,12,8.98,44.193548387096776,35.61290322580645,40.12903225806452,1998-12-01
USW00024233,1999,1,6.84,46.03225806451613,37.87096774193548,42.193548387096776,1999-01-01
USW00024233,1999,2,6.95,47.5,37.5,42.75,1999-02-01
USW00024233,1999,3,3.66,50.58064516129032,37.96774193548387,44.54838709677419,1999-03-01
USW00024233,1999,4,1.49,57.3,39.7,48.766666666666666,1999-04-01
USW00024233,1999,5,2.12,59.61290322580645,44.03225806451613,52.096774193548384,1999-05-01
USW00024233,1999,6,1.86,65.7,50.56666666666667,58.333333333333336,1999-06-01
USW00024233,1999,7,1.18,71.74193548387096,53.096774193548384,62.67741935483871,1999-07-01
USW00024233,1999,8,0.92,73.41935483870968,56.096774193548384,65.03225806451613,1999-08-01
USW00024233,1999,9,0.17,70.9,50.666666666666664,61.03333333333333,1999-09-01
USW00024233,1999,10,2.26,59.38709677419355,44.87096774193548,52.32258064516129,1999-10-01
USW00024233,1999,11,9.6,53.2,42.6,48.2,1999-11-01
USW00024233,1999,12,5.06,46.064516129032256,37.83870967741935,42.225806451612904,1999-12-01
USW00024233,2000,1,3.77,45.225806451612904,35.29032258064516,39.96774193548387,2000-01-01
USW00024233,2000,2,5.25,49.89655172413793,37.48275862068966,43.93103448275862,2000-02-01
USW00024233,2000,3,2.82,50.935483870967744,37.96774193548387,44.74193548387097,2000-03-01
USW00024233,2000,4,1.48,58.8,42.96666666666667,51.166666666666664,2000-04-01
USW00024233,2000,5,3.27,60.645161290322584,47.0,54.03225806451613,2000-05-01
USW00024233,2000,6,1.61,69.3,51.833333333333336,60.8,2000-06-01
USW00024233,2000,7,0.22999999999999998,73.54838709677419,55.0,64.48387096774194,2000-07-01
USW00024233,2000,8,0.33,72.93548387096774,53.96774193548387,63.774193548387096,2000-08-01
USW00024233,2000,9,1.12,68.56666666666666,51.766666666666666,60.4,2000-09-01
USW00024233,2000,10,3.0,59.58064516129032,46.0,52.96774193548387,2000-10-01
USW00024233,2000,11,3.27,48.46666666666667,36.43333333333333,42.93333333333333,2000-11-01
USW00024233,2000,12,2.5100000000000002,45.96774193548387,35.45161290322581,40.96774193548387,2000-12-01
USW00024233,2001,1,2.7,47.61290322580645,36.354838709677416,42.354838709677416,2001-01-01
USW00024233,2001,2,2.0700000000000003,47.67857142857143,33.642857142857146,40.892857142857146,2001-02-01
USW00024233,2001,3,2.73,52.096774193548384,38.67741935483871,45.66129032258065,2001-03-01
USW00024233,2001,4,3.16,55.03333333333333,40.86666666666667,49.233333333333334,2001-04-01
USW00024233,2001,5,1.3900000000000001,64.90322580645162,45.806451612903224,55.516129032258064,2001-05-01
USW00024233,2001,6,3.05,65.26666666666667,49.86666666666667,57.833333333333336,2001-06-01
USW00024233,2001,7,1.03,71.6774193548387,53.16129032258065,62.96774193548387,2001-07-01
USW00024233,2001,8,2.32,73.7741935483871,55.774193548387096,65.0,2001-08-01
USW00024233,2001,9,0.83,67.7,51.8,60.0,2001-09-01
USW00024233,2001,10,3.13,56.83870967741935,44.935483870967744,51.12903225806452,2001-10-01
USW00024233,2001,11,9.26,51.53333333333333,41.8,46.766666666666666,2001-11-01
USW00024233,2001,12,5.89,46.70967741935484,36.25806451612903,41.67741935483871,2001-12-01
USW00024233,2002,1,5.98,44.70967741935484,36.74193548387097,40.935483870967744,2002-01-01
USW00024233,2002,2,4.17,48.214285714285715,35.464285714285715,42.142857142857146,2002-02-01
USW00024233,2002,3,2.82,47.516129032258064,36.193548387096776,42.12903225806452,2002-03-01
USW00024233,2002,4,4.29,55.666666666666664,41.833333333333336,48.96666666666667,2002-04-01
USW00024233,2002,5,1.1099999999999999,60.774193548387096,45.25806451612903,53.29032258064516,2002-05-01
USW00024233,2002,6,1.73,70.2,51.96666666666667,61.333333333333336,2002-06-01
USW00024233,2002,7,0.6399999999999999,74.19354838709677,55.70967741935484,65.25806451612904,2002-07-01
USW00024233,2002,8,0.04,75.6774193548387,54.70967741935484,65.41935483870968,2002-08-01
USW00024233,2002,9,0.42,70.06666666666666,51.1,60.766666666666666,2002-09-01
USW00024233,2002,10,0.6699999999999999,57.935483870967744,44.83870967741935,51.70967741935484,2002-10-01
USW00024233,2002,11,3.51,53.36666666666667,40.7,47.233333333333334,2002-11-01
USW00024233,2002,12,5.98,47.806451612903224,38.16129032258065,43.225806451612904,2002-12-01
USW00024233,2003,1,8.39,51.096774193548384,40.354838709677416,45.96774193548387,2003-01-01
USW00024233,2003,2,1.76,47.464285714285715,35.75,41.857142857142854,2003-02-01
USW00024233,2003,3,6.34,52.41935483870968,41.16129032258065,47.064516129032256,2003-03-01
USW00024233,2003,4,2.7399999999999998,55.3,42.46666666666667,49.06666666666667,2003-04-01
USW00024233,2003,5,1.16,62.87096774193548,46.67741935483871,55.096774193548384,2003-05-01
USW00024233,2003,6,0.51,72.4,53.2,62.96666666666667,2003-06-01
USW00024233,2003,7,0.060000000000000005,78.96774193548387,56.67741935483871,68.06451612903226,2003-07-01
USW00024233,2003,8,0.32,76.70967741935483,56.064516129032256,66.6774193548387,2003-08-01
USW00024233,2003,9,0.89,71.7,53.46666666666667,62.8,2003-09-01
USW00024233,2003,10,8.959999999999999,60.193548387096776,48.25806451612903,54.483870967741936,2003-10-01
USW00024233,2003,11,6.77,48.53333333333333,37.1,43.13333333333333,2003-11-01
USW00024233,2003,12,3.88,46.58064516129032,36.87096774193548,40.54838709677419,2003-12-01
USW00024233,2004,1,6.36,44.83870967741935,35.67741935483871,40.38709677419355,2004-01-01
USW00024233,2004,2,2.44,50.93103448275862,38.0,44.689655172413794,2004-02-01
USW00024233,2004,3,2.14,54.645161290322584,40.54838709677419,47.903225806451616,2004-03-01
USW00024233,2004,4,0.65,62.93333333333333,43.63333333333333,53.53333333333333,2004-04-01
USW00024233,2004,5,2.51,64.80645161290323,49.096774193548384,57.16129032258065,2004-05-01
USW00024233,2004,6,0.71,72.9,53.766666666666666,63.53333333333333,2004-06-01
USW00024233,2004,7,0.16,78.25806451612904,58.0,68.19354838709677,2004-07-01
USW00024233,2004,8,3.0,76.03225806451613,58.12903225806452,67.3225806451613,2004-08-01
USW00024233,2004,9,2.8000000000000003,65.33333333333333,52.333333333333336,59.1,2004-09-01
USW00024233,2004,10,2.8,59.32258064516129,47.25806451612903,53.54838709677419,2004-10-01
USW00024233,2004,11,3.16,50.2,39.733333333333334,45.13333333333333,2004-11-01
USW00024233,2004,12,4.37,46.935483870967744,38.03225806451613,42.70967741935484,2004-12-01
USW00024233,2005,1,4.44,47.41935483870968,36.774193548387096,42.354838709677416,2005-01-01
USW00024233,2005,2,1.2,51.035714285714285,34.107142857142854,42.785714285714285,2005-02-01
USW00024233,2005,3,3.71,56.225806451612904,41.87096774193548,49.29032258064516,2005-03-01
USW00024233,2005,4,3.68,57.93333333333333,43.56666666666667,51.03333333333333,2005-04-01
USW00024233,2005,5,3.32,65.80645161290323,50.61290322580645,58.483870967741936,2005-05-01
